sbsconfig,runnum,target,sbsmagcurr(A),bbmagcurr(A),ebeam_mean(GeV),ebeam_std(GeV),Charge (C),tdc_timestamp,tdc_calibration_constant,adct_timestamp,hcal_energy_timestamp
45,5486,he3,2100,750,8.4,0,0.526,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5494,he3,2100,750,8.4,0,0.517,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5495,he3,2100,750,8.4,0,0.803,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5496,he3,2100,750,8.4,0,0.481,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5497,he3,2100,750,8.4,0,0.07,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5499,he3,2100,750,8.4,0,0.164,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5501,he3,2100,750,8.4,0,0.395,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5502,he3,2100,750,8.4,0,0.896,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5503,he3,2100,750,8.4,0,0.68,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5504,he3,2100,750,8.4,0,0.758,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5505,he3,2100,750,8.4,0,0.786,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5506,he3,2100,750,8.4,0,1.117,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5507,he3,2100,750,8.4,0,1.329,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5508,he3,2100,750,8.4,0,1.09,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5511,he3,2100,750,8.4,0,0.871,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5512,he3,2100,750,8.4,0,1.105,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5513,he3,2100,750,8.4,0,1.024,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5514,he3,2100,750,8.4,0,0.628,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5515,he3,2100,750,8.4,0,0.965,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5517,he3,2100,750,8.4,0,0.332,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5518,he3,2100,750,8.4,0,0.69,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5519,he3,2100,750,8.4,0,0.571,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5523,he3,2100,750,8.4,0,0.602,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5524,he3,2100,750,8.4,0,0.777,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5525,he3,2100,750,8.4,0,0.857,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5526,he3,2100,750,8.4,0,0.65,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5527,he3,2100,750,8.4,0,0.937,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5529,he3,2100,750,8.4,0,0.837,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5531,he3,2100,750,8.4,0,0.627,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5532,he3,2100,750,8.4,0,0.338,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5533,he3,2100,750,8.4,0,0.201,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5537,he3,2100,750,8.4,0,0.293,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5538,he3,2100,750,8.4,0,0.848,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5539,he3,2100,750,8.4,0,0.867,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5541,he3,2100,750,8.4,0,0.84,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5543,he3,2100,750,8.4,0,0.73,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5544,he3,2100,750,8.4,0,0.937,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5545,he3,2100,750,8.4,0,0.293,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5548,he3,2100,750,8.4,0,0.366,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5549,he3,2100,750,8.4,0,0.09,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5550,he3,2100,750,8.4,0,0.483,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5571,he3,2100,750,8.4,0,0.094,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5572,he3,2100,750,8.4,0,0.607,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5573,he3,2100,750,8.4,0,0.884,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5574,he3,2100,750,8.4,0,0.931,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5575,he3,2100,750,8.4,0,0.536,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5576,he3,2100,750,8.4,0,0.901,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5577,he3,2100,750,8.4,0,0.724,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5578,he3,2100,750,8.4,0,0.829,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5579,he3,2100,750,8.4,0,0.863,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5580,he3,2100,750,8.4,0,0.445,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5581,he3,2100,750,8.4,0,0.121,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5582,he3,2100,750,8.4,0,0.31,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5583,he3,2100,750,8.4,0,0.149,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5584,he3,2100,750,8.4,0,0.86,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5586,he3,2100,750,8.4,0,0.435,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5589,he3,2100,750,8.4,0,0.066,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5592,he3,2100,750,8.4,0,0.499,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5593,he3,2100,750,8.4,0,0.281,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5596,he3,2100,750,8.4,0,0.329,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5597,he3,2100,750,8.4,0,0.608,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5598,he3,2100,750,8.4,0,0.755,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5599,he3,2100,750,8.4,0,0.838,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5600,he3,2100,750,8.4,0,1.112,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5601,he3,2100,750,8.4,0,0.2,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5602,he3,2100,750,8.4,0,0.903,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5603,he3,2100,750,8.4,0,0.57,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5604,he3,2100,750,8.4,0,0.589,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5605,he3,2100,750,8.4,0,0.297,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5606,he3,2100,750,8.4,0,0.836,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5608,he3,2100,750,8.4,0,0.852,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5609,he3,2100,750,8.4,0,0.799,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5611,he3,2100,750,8.4,0,0.875,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5612,he3,2100,750,8.4,0,0.905,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5613,he3,2100,750,8.4,0,0.48,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5614,he3,2100,750,8.4,0,0.879,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5615,he3,2100,750,8.4,0,0.115,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5616,he3,2100,750,8.4,0,0.56,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5617,he3,2100,750,8.4,0,0.197,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5619,he3,2100,750,8.4,0,0.614,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5620,he3,2100,750,8.4,0,0.785,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5621,he3,2100,750,8.4,0,0.444,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5622,he3,2100,750,8.4,0,0.043,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5623,he3,2100,750,8.4,0,0.351,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5624,he3,2100,750,8.4,0,0.316,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5625,he3,2100,750,8.4,0,1.008,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5626,he3,2100,750,8.4,0,0.929,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5627,he3,2100,750,8.4,0,0.103,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5628,he3,2100,750,8.4,0,0.482,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5629,he3,2100,750,8.4,0,0.513,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5630,he3,2100,750,8.4,0,1.135,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5632,he3,2100,750,8.4,0,0.702,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5633,he3,2100,750,8.4,0,0.183,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5634,he3,2100,750,8.4,0,0.486,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5654,he3,2100,750,8.4,0,0.05,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5655,he3,2100,750,8.4,0,0.179,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5659,he3,2100,750,8.4,0,0.384,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5660,he3,2100,750,8.4,0,0.241,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5661,he3,2100,750,8.4,0,0.624,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5663,he3,2100,750,8.4,0,1.07,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5664,he3,2100,750,8.4,0,0.551,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5665,he3,2100,750,8.4,0,0.753,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5666,he3,2100,750,8.4,0,0.68,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5667,he3,2100,750,8.4,0,0.685,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5670,he3,2100,750,8.4,0,0.077,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5671,he3,2100,750,8.4,0,0.585,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5672,he3,2100,750,8.4,0,0.702,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5673,he3,2100,750,8.4,0,0.803,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5674,he3,2100,750,8.4,0,0.709,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5675,he3,2100,750,8.4,0,0.15,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5676,he3,2100,750,8.4,0,0.741,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5678,he3,2100,750,8.4,0,0.49,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5679,he3,2100,750,8.4,0,0.579,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5683,he3,2100,750,8.4,0,0.37,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5685,he3,2100,750,8.4,0,0.11,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5686,he3,2100,750,8.4,0,0.1,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5688,he3,2100,750,8.4,0,0.128,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5690,he3,2100,750,8.4,0,0.776,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5691,he3,2100,750,8.4,0,0.755,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5692,he3,2100,750,8.4,0,0.725,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5693,he3,2100,750,8.4,0,0.754,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5694,he3,2100,750,8.4,0,0.403,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5696,he3,2100,750,8.4,0,0.753,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5697,he3,2100,750,8.4,0,0.8,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5698,he3,2100,750,8.4,0,0.943,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5699,he3,2100,750,8.4,0,0.384,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5700,he3,2100,750,8.4,0,0.122,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5702,he3,2100,750,8.4,0,0.608,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5703,he3,2100,750,8.4,0,0.092,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5704,he3,2100,750,8.4,0,0.547,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5705,he3,2100,750,8.4,0,0.47,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5706,he3,2100,750,8.4,0,0.804,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5707,he3,2100,750,8.4,0,0.894,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5708,he3,2100,750,8.4,0,0.592,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5709,he3,2100,750,8.4,0,0.83,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5710,he3,2100,750,8.4,0,0.841,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5711,he3,2100,750,8.4,0,0.493,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5712,he3,2100,750,8.4,0,0.194,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5713,he3,2100,750,8.4,0,0.577,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5714,he3,2100,750,8.4,0,1.106,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5715,he3,2100,750,8.4,0,0.064,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5717,he3,2100,750,8.4,0,0.819,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5718,he3,2100,750,8.4,0,0.688,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5721,he3,2100,750,8.4,0,0.364,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5722,he3,2100,750,8.4,0,0.709,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5723,he3,2100,750,8.4,0,0.738,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5724,he3,2100,750,8.4,0,0.886,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5725,he3,2100,750,8.4,0,0.856,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5726,he3,2100,750,8.4,0,0.465,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5727,he3,2100,750,8.4,0,0.639,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5728,he3,2100,750,8.4,0,0.1,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5730,he3,2100,750,8.4,0,0.727,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5732,he3,2100,750,8.4,0,0.775,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5733,he3,2100,750,8.4,0,0.749,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5734,he3,2100,750,8.4,0,0.644,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5735,he3,2100,750,8.4,0,0.281,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5736,he3,2100,750,8.4,0,0.25,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5737,he3,2100,750,8.4,0,0.095,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5739,he3,2100,750,8.4,0,0.465,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5740,he3,2100,750,8.4,0,0.635,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5741,he3,2100,750,8.4,0,0.637,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5742,he3,2100,750,8.4,0,0.194,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5743,he3,2100,750,8.4,0,0.88,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5744,he3,2100,750,8.4,0,0.837,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5745,he3,2100,750,8.4,0,1.234,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5748,he3,2100,750,8.4,0,0.827,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5751,he3,2100,750,8.4,0,0.097,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5752,he3,2100,750,8.4,0,1.264,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5753,he3,2100,750,8.4,0,0.175,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5754,he3,2100,750,8.4,0,0.175,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5755,he3,2100,750,8.4,0,0.234,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5756,he3,2100,750,8.4,0,1.388,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5757,he3,2100,750,8.4,0,0.06,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5761,he3,2100,750,8.4,0,0.835,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5762,he3,2100,750,8.4,0,0.789,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5763,he3,2100,750,8.4,0,0.843,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5764,he3,2100,750,8.4,0,0.727,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5765,he3,2100,750,8.4,0,0.61,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5768,he3,2100,750,8.4,0,0.756,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5770,he3,2100,750,8.4,0,0.604,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5771,he3,2100,750,8.4,0,0.146,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5773,he3,2100,750,8.4,0,1.312,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5778,he3,2100,750,8.4,0,1.7,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5779,he3,2100,750,8.4,0,0.1,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5781,he3,2100,750,8.4,0,0.77,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5783,he3,2100,750,8.4,0,1.1,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5784,he3,2100,750,8.4,0,1.2,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5785,he3,2100,750,8.4,0,1.61,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5805,he3,2100,750,8.4,0,0.361,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5806,he3,2100,750,8.4,0,0.05,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5807,he3,2100,750,8.4,0,0.05,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5808,he3,2100,750,8.4,0,0.032,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5809,he3,2100,750,8.4,0,0.601,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5810,he3,2100,750,8.4,0,0.23,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5811,he3,2100,750,8.4,0,0.04,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5815,he3,2100,750,8.4,0,0.696,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5816,he3,2100,750,8.4,0,0.749,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5818,he3,2100,750,8.4,0,0.815,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5819,he3,2100,750,8.4,0,0.683,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5820,he3,2100,750,8.4,0,0.024,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5821,he3,2100,750,8.4,0,0.16,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5828,he3,2100,750,8.4,0,0.1,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5829,he3,2100,750,8.4,0,0.836,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5830,he3,2100,750,8.4,0,0.341,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5831,he3,2100,750,8.4,0,0.106,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5832,he3,2100,750,8.4,0,0.1,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5837,he3,2100,750,8.4,0,0.901,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5838,he3,2100,750,8.4,0,0.287,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5839,he3,2100,750,8.4,0,0.464,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
45,5840,he3,2100,750,8.4,0,1.122,--------[ 2023-09-01 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
